game_id,move_id,vision,vision_simple,vision_advanced,vision_expert,snake_length,head_direction,head_pos,apple_pos,move,apple_pos_new,facing_apple,closed_region,hit,life,prob_to_live
5225,3,0301,1011,10110001,101100010100,3,3,"(3, 4)","(2, 4)",3,"(2, 5)",1,0,1,1,
5225,4,0310,1011,10110010,101100100100,4,3,"(2, 4)","(2, 5)",0,"(2, 5)",0,0,0,1,
5225,5,0030,1101,11010010,110100100010,4,0,"(2, 3)","(2, 5)",1,"(2, 5)",0,0,0,1,
5225,6,0003,1110,11100011,111000110001,4,1,"(3, 3)","(2, 5)",0,"(2, 5)",0,0,0,1,
5225,7,0030,1101,11010011,110100110010,4,0,"(3, 2)","(2, 5)",0,"(2, 5)",0,0,0,1,
5225,8,0030,1101,11010011,110100110010,4,0,"(3, 1)","(2, 5)",3,"(2, 5)",1,0,0,1,
5225,9,0300,1011,10110010,101100100100,4,3,"(2, 1)","(2, 5)",1,"(2, 5)",0,0,3,0,
5226,0,0030,1101,11010010,110100100010,3,0,"(5, 5)","(5, 9)",1,"(5, 9)",0,0,0,1,
5226,1,0003,1110,11100011,111000110001,3,1,"(6, 5)","(5, 9)",0,"(5, 9)",0,0,0,1,
5226,2,0030,1101,11010011,110100110010,3,0,"(6, 4)","(5, 9)",1,"(5, 9)",0,0,0,1,
5226,3,0003,1110,11100011,111000110001,3,1,"(7, 4)","(5, 9)",3,"(5, 9)",1,0,3,0,
5227,0,0030,1101,11010100,110101000010,3,0,"(5, 5)","(8, 5)",3,"(8, 5)",0,0,0,1,
5227,1,0300,1011,10110100,101101000100,3,3,"(4, 5)","(8, 5)",3,"(8, 5)",0,0,0,1,
5227,2,0300,1011,10110100,101101000100,3,3,"(3, 5)","(8, 5)",0,"(8, 5)",0,0,0,1,
5227,3,0030,1101,11010110,110101100010,3,0,"(3, 4)","(8, 5)",0,"(8, 5)",0,0,0,1,
5227,4,0030,1101,11010110,110101100010,3,0,"(3, 3)","(8, 5)",0,"(8, 5)",0,0,0,1,
5227,5,0030,1101,11010110,110101100010,3,0,"(3, 2)","(8, 5)",1,"(8, 5)",1,0,0,1,
5227,6,0003,1110,11100110,111001100001,3,1,"(4, 2)","(8, 5)",1,"(8, 5)",1,0,0,1,
5227,7,0003,1110,11100110,111001100001,3,1,"(5, 2)","(8, 5)",3,"(8, 5)",0,0,3,0,
5228,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(3, 5)",2,"(3, 5)",0,0,3,0,
5229,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 2)",3,"(3, 2)",1,0,0,1,
5229,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(3, 2)",1,"(3, 2)",0,0,3,0,
5230,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 3)",3,"(1, 3)",1,0,0,1,
5230,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(1, 3)",0,"(1, 3)",1,0,0,1,
5230,2,0030,1101,11011001,110110010010,3,0,"(4, 4)","(1, 3)",3,"(1, 3)",1,0,0,1,
5230,3,0300,1011,10111001,101110010100,3,3,"(3, 4)","(1, 3)",1,"(1, 3)",0,0,3,0,
5231,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 4)",3,"(6, 4)",0,0,0,1,
5231,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(6, 4)",1,"(6, 4)",1,0,3,0,
5232,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 3)",2,"(9, 3)",0,0,3,0,
5233,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 8)",2,"(0, 8)",1,0,3,0,
5234,0,0030,1101,11010010,110100100010,3,0,"(5, 5)","(5, 9)",3,"(5, 9)",0,0,0,1,
5234,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(5, 9)",1,"(5, 9)",1,0,3,0,
5235,0,0130,1101,11010100,110101000010,3,0,"(5, 5)","(6, 5)",1,"(5, 4)",1,0,1,1,
5235,1,0003,1110,11101001,111010010001,4,1,"(6, 5)","(5, 4)",3,"(5, 4)",1,0,3,0,
5236,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(7, 3)",1,"(7, 3)",1,0,0,1,
5236,1,0003,1110,11101100,111011000001,3,1,"(6, 5)","(7, 3)",3,"(7, 3)",0,0,3,0,
5237,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 3)",0,"(9, 3)",1,0,0,1,
5237,1,0030,1101,11011100,110111000010,3,0,"(5, 4)","(9, 3)",0,"(9, 3)",1,0,0,1,
5237,2,0030,1101,11010100,110101000010,3,0,"(5, 3)","(9, 3)",1,"(9, 3)",1,0,0,1,
5237,3,0003,1110,11100100,111001000001,3,1,"(6, 3)","(9, 3)",3,"(9, 3)",0,0,3,0,
5238,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 8)",3,"(6, 8)",0,0,0,1,
5238,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(6, 8)",0,"(6, 8)",0,0,0,1,
5238,2,0030,1101,11010110,110101100010,3,0,"(4, 4)","(6, 8)",0,"(6, 8)",0,0,0,1,
5238,3,0030,1101,11010110,110101100010,3,0,"(4, 3)","(6, 8)",0,"(6, 8)",0,0,0,1,
5238,4,0030,1101,11010110,110101100010,3,0,"(4, 2)","(6, 8)",0,"(6, 8)",0,0,0,1,
5238,5,0030,1101,11010110,110101100010,3,0,"(4, 1)","(6, 8)",3,"(6, 8)",0,0,0,1,
5238,6,0300,1011,10110110,101101100100,3,3,"(3, 1)","(6, 8)",1,"(6, 8)",1,0,3,0,
5239,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 8)",3,"(8, 8)",0,0,0,1,
5239,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(8, 8)",1,"(8, 8)",1,0,3,0,
5240,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 0)",2,"(0, 0)",0,0,3,0,
5241,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(1, 5)",3,"(1, 5)",1,0,0,1,
5241,1,0300,1011,10110001,101100010100,3,3,"(4, 5)","(1, 5)",1,"(1, 5)",0,0,3,0,
5242,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 0)",1,"(2, 0)",0,0,0,1,
5242,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(2, 0)",1,"(2, 0)",0,0,0,1,
5242,2,0003,1110,11101001,111010010001,3,1,"(7, 5)","(2, 0)",1,"(2, 0)",0,0,0,1,
5242,3,0003,1110,11101001,111010010001,3,1,"(8, 5)","(2, 0)",3,"(2, 0)",1,0,3,0,
5243,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(4, 9)",2,"(4, 9)",1,0,3,0,
5244,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 7)",2,"(2, 7)",1,0,3,0,
5245,0,0030,1101,11010100,110101000010,3,0,"(5, 5)","(8, 5)",2,"(8, 5)",0,0,3,0,
5246,0,0030,1101,11010010,110100100010,3,0,"(5, 5)","(5, 8)",3,"(5, 8)",0,0,0,1,
5246,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(5, 8)",1,"(5, 8)",1,0,3,0,
5247,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 7)",0,"(6, 7)",0,0,0,1,
5247,1,0030,1101,11010110,110101100010,3,0,"(5, 4)","(6, 7)",0,"(6, 7)",0,0,0,1,
5247,2,0030,1101,11010110,110101100010,3,0,"(5, 3)","(6, 7)",2,"(6, 7)",1,0,3,0,
5248,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 7)",3,"(8, 7)",0,0,0,1,
5248,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(8, 7)",2,"(8, 7)",1,0,0,1,
5248,2,3000,0111,01110110,011101101000,3,2,"(4, 6)","(8, 7)",3,"(8, 7)",0,0,0,1,
5248,3,0300,1011,10110110,101101100100,3,3,"(3, 6)","(8, 7)",2,"(8, 7)",1,0,0,1,
5248,4,3000,0111,01110100,011101001000,3,2,"(3, 7)","(8, 7)",3,"(8, 7)",0,0,0,1,
5248,5,0300,1011,10110100,101101000100,3,3,"(2, 7)","(8, 7)",3,"(8, 7)",0,0,0,1,
5248,6,0300,1011,10110100,101101000100,3,3,"(1, 7)","(8, 7)",1,"(8, 7)",1,0,3,0,
5249,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 6)",2,"(6, 6)",1,0,3,0,
5250,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 7)",2,"(9, 7)",1,0,3,0,
5251,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 7)",0,"(2, 7)",0,0,0,1,
5251,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(2, 7)",3,"(2, 7)",1,0,0,1,
5251,2,0300,1011,10110011,101100110100,3,3,"(4, 4)","(2, 7)",3,"(2, 7)",1,0,0,1,
5251,3,0300,1011,10110011,101100110100,3,3,"(3, 4)","(2, 7)",0,"(2, 7)",0,0,0,1,
5251,4,0030,1101,11010011,110100110010,3,0,"(3, 3)","(2, 7)",1,"(2, 7)",0,0,0,1,
5251,5,0003,1110,11100011,111000110001,3,1,"(4, 3)","(2, 7)",3,"(2, 7)",1,0,3,0,
5252,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(8, 2)",2,"(8, 2)",0,0,3,0,
5253,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 8)",3,"(9, 8)",0,0,0,1,
5253,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(9, 8)",2,"(9, 8)",1,0,0,1,
5253,2,3000,0111,01110110,011101101000,3,2,"(4, 6)","(9, 8)",0,"(9, 8)",0,0,3,0,
5254,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 9)",3,"(0, 9)",1,0,0,1,
5254,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(0, 9)",2,"(0, 9)",1,0,0,1,
5254,2,3000,0111,01110011,011100111000,3,2,"(4, 6)","(0, 9)",1,"(0, 9)",0,0,0,1,
5254,3,0003,1110,11100011,111000110001,3,1,"(5, 6)","(0, 9)",3,"(0, 9)",1,0,3,0,
5255,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(0, 5)",3,"(0, 5)",1,0,0,1,
5255,1,0300,1011,10110001,101100010100,3,3,"(4, 5)","(0, 5)",1,"(0, 5)",0,0,3,0,
5256,0,0030,1101,11010010,110100100010,3,0,"(5, 5)","(5, 9)",0,"(5, 9)",0,0,0,1,
5256,1,0030,1101,11010010,110100100010,3,0,"(5, 4)","(5, 9)",2,"(5, 9)",1,0,3,0,
5257,0,0130,1101,11010100,110101000010,3,0,"(5, 5)","(6, 5)",2,"(6, 5)",0,0,3,0,
5258,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 8)",0,"(2, 8)",0,0,0,1,
5258,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(2, 8)",1,"(2, 8)",0,0,0,1,
5258,2,0003,1110,11100011,111000110001,3,1,"(6, 4)","(2, 8)",3,"(2, 8)",1,0,3,0,
5259,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 1)",2,"(2, 1)",0,0,3,0,
5260,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 2)",0,"(5, 2)",1,0,0,1,
5260,1,0030,1101,11011000,110110000010,3,0,"(5, 4)","(5, 2)",3,"(5, 2)",0,0,0,1,
5260,2,0300,1011,10111100,101111000100,3,3,"(4, 4)","(5, 2)",3,"(5, 2)",0,0,0,1,
5260,3,0300,1011,10111100,101111000100,3,3,"(3, 4)","(5, 2)",2,"(5, 2)",0,0,0,1,
5260,4,3000,0111,01111100,011111001000,3,2,"(3, 5)","(5, 2)",3,"(5, 2)",0,0,0,1,
5260,5,0300,1011,10111100,101111000100,3,3,"(2, 5)","(5, 2)",0,"(5, 2)",1,0,0,1,
5260,6,0030,1101,11011100,110111000010,3,0,"(2, 4)","(5, 2)",0,"(5, 2)",1,0,0,1,
5260,7,0030,1101,11011100,110111000010,3,0,"(2, 3)","(5, 2)",2,"(5, 2)",0,0,3,0,
5261,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 7)",1,"(9, 7)",1,0,0,1,
5261,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(9, 7)",0,"(9, 7)",0,0,0,1,
5261,2,0030,1101,11010110,110101100010,3,0,"(6, 4)","(9, 7)",2,"(9, 7)",1,0,3,0,
5262,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 6)",3,"(6, 6)",0,0,0,1,
5262,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(6, 6)",0,"(6, 6)",0,0,0,1,
5262,2,0030,1101,11010110,110101100010,3,0,"(4, 4)","(6, 6)",0,"(6, 6)",0,0,0,1,
5262,3,0030,1101,11010110,110101100010,3,0,"(4, 3)","(6, 6)",0,"(6, 6)",0,0,0,1,
5262,4,0030,1101,11010110,110101100010,3,0,"(4, 2)","(6, 6)",2,"(6, 6)",1,0,3,0,
5263,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 0)",1,"(6, 0)",1,0,0,1,
5263,1,0003,1110,11101000,111010000001,3,1,"(6, 5)","(6, 0)",1,"(6, 0)",0,0,0,1,
5263,2,0003,1110,11101001,111010010001,3,1,"(7, 5)","(6, 0)",0,"(6, 0)",1,0,0,1,
5263,3,0030,1101,11011001,110110010010,3,0,"(7, 4)","(6, 0)",3,"(6, 0)",1,0,0,1,
5263,4,0300,1011,10111000,101110000100,3,3,"(6, 4)","(6, 0)",1,"(6, 0)",0,0,3,0,
5264,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 3)",1,"(5, 3)",0,0,0,1,
5264,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(5, 3)",2,"(5, 3)",0,0,0,1,
5264,2,3000,0111,01111001,011110011000,3,2,"(6, 6)","(5, 3)",1,"(5, 3)",0,0,0,1,
5264,3,0003,1110,11101001,111010010001,3,1,"(7, 6)","(5, 3)",3,"(5, 3)",1,0,3,0,
5265,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 1)",2,"(3, 1)",0,0,3,0,
5266,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(8, 4)",2,"(8, 4)",0,0,3,0,
5267,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 4)",1,"(6, 4)",1,0,0,1,
5267,1,1003,1110,11101000,111010000001,3,1,"(6, 5)","(6, 4)",2,"(6, 4)",0,0,0,1,
5267,2,3000,0111,01111000,011110001000,3,2,"(6, 6)","(6, 4)",1,"(6, 4)",0,0,0,1,
5267,3,0003,1110,11101001,111010010001,3,1,"(7, 6)","(6, 4)",2,"(6, 4)",0,0,0,1,
5267,4,3000,0111,01111001,011110011000,3,2,"(7, 7)","(6, 4)",0,"(6, 4)",1,0,3,0,
5268,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 6)",1,"(9, 6)",1,0,0,1,
5268,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(9, 6)",2,"(9, 6)",1,0,0,1,
5268,2,3000,0111,01110100,011101001000,3,2,"(6, 6)","(9, 6)",3,"(9, 6)",0,0,0,1,
5268,3,0300,1011,10110100,101101000100,3,3,"(5, 6)","(9, 6)",1,"(9, 6)",1,0,3,0,
5269,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 3)",0,"(4, 3)",1,0,0,1,
5269,1,0030,1101,11011001,110110010010,3,0,"(5, 4)","(4, 3)",0,"(4, 3)",1,0,0,1,
5269,2,0031,1101,11010001,110100010010,3,0,"(5, 3)","(4, 3)",0,"(4, 3)",0,0,0,1,
5269,3,0030,1101,11010011,110100110010,3,0,"(5, 2)","(4, 3)",3,"(4, 3)",1,0,0,1,
5269,4,0310,1011,10110010,101100100100,3,3,"(4, 2)","(4, 3)",3,"(4, 3)",0,0,0,1,
5269,5,0300,1011,10110110,101101100100,3,3,"(3, 2)","(4, 3)",2,"(4, 3)",1,0,0,1,
5269,6,3100,0111,01110100,011101001000,3,2,"(3, 3)","(4, 3)",2,"(4, 3)",0,0,0,1,
5269,7,3000,0111,01111100,011111001000,3,2,"(3, 4)","(4, 3)",3,"(4, 3)",0,0,0,1,
5269,8,0300,1011,10111100,101111000100,3,3,"(2, 4)","(4, 3)",2,"(4, 3)",0,0,0,1,
5269,9,3000,0111,01111100,011111001000,3,2,"(2, 5)","(4, 3)",2,"(4, 3)",0,0,0,1,
5269,10,3000,0111,01111100,011111001000,3,2,"(2, 6)","(4, 3)",2,"(4, 3)",0,0,0,1,
5269,11,3000,0111,01111100,011111001000,3,2,"(2, 7)","(4, 3)",1,"(4, 3)",1,0,0,1,
5269,12,0003,1110,11101100,111011000001,3,1,"(3, 7)","(4, 3)",3,"(4, 3)",0,0,3,0,
5270,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 4)",2,"(0, 4)",0,0,3,0,
5271,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 8)",2,"(7, 8)",1,0,3,0,
5272,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(3, 9)",0,"(3, 9)",0,0,0,1,
5272,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(3, 9)",3,"(3, 9)",1,0,0,1,
5272,2,0300,1011,10110011,101100110100,3,3,"(4, 4)","(3, 9)",3,"(3, 9)",1,0,0,1,
5272,3,0300,1011,10110010,101100100100,3,3,"(3, 4)","(3, 9)",1,"(3, 9)",0,0,3,0,
5273,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 6)",3,"(7, 6)",0,0,0,1,
5273,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(7, 6)",0,"(7, 6)",0,0,0,1,
5273,2,0030,1101,11010110,110101100010,3,0,"(4, 4)","(7, 6)",2,"(7, 6)",1,0,3,0,
5274,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 7)",2,"(2, 7)",1,0,3,0,
5275,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(1, 6)",2,"(1, 6)",1,0,3,0,
5276,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 6)",1,"(8, 6)",1,0,0,1,
5276,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(8, 6)",3,"(8, 6)",0,0,3,0,
5277,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(8, 1)",1,"(8, 1)",1,0,0,1,
5277,1,0003,1110,11101100,111011000001,3,1,"(6, 5)","(8, 1)",1,"(8, 1)",1,0,0,1,
5277,2,0003,1110,11101100,111011000001,3,1,"(7, 5)","(8, 1)",3,"(8, 1)",0,0,3,0,
5278,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(2, 5)",0,"(2, 5)",0,0,0,1,
5278,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(2, 5)",0,"(2, 5)",0,0,0,1,
5278,2,0030,1101,11010011,110100110010,3,0,"(5, 3)","(2, 5)",0,"(2, 5)",0,0,0,1,
5278,3,0030,1101,11010011,110100110010,3,0,"(5, 2)","(2, 5)",3,"(2, 5)",1,0,0,1,
5278,4,0300,1011,10110011,101100110100,3,3,"(4, 2)","(2, 5)",2,"(2, 5)",1,0,0,1,
5278,5,3000,0111,01110011,011100111000,3,2,"(4, 3)","(2, 5)",1,"(2, 5)",0,0,0,1,
5278,6,0003,1110,11100011,111000110001,3,1,"(5, 3)","(2, 5)",1,"(2, 5)",0,0,0,1,
5278,7,0003,1110,11100011,111000110001,3,1,"(6, 3)","(2, 5)",2,"(2, 5)",1,0,0,1,
5278,8,3000,0111,01110011,011100111000,3,2,"(6, 4)","(2, 5)",0,"(2, 5)",0,0,3,0,
5279,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 8)",1,"(7, 8)",1,0,0,1,
5279,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(7, 8)",1,"(7, 8)",1,0,0,1,
5279,2,0003,1110,11100010,111000100001,3,1,"(7, 5)","(7, 8)",3,"(7, 8)",0,0,3,0,
5280,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 6)",3,"(6, 6)",0,0,0,1,
5280,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(6, 6)",3,"(6, 6)",0,0,0,1,
5280,2,0300,1011,10110110,101101100100,3,3,"(3, 5)","(6, 6)",0,"(6, 6)",0,0,0,1,
5280,3,0030,1101,11010110,110101100010,3,0,"(3, 4)","(6, 6)",1,"(6, 6)",1,0,0,1,
5280,4,0003,1110,11100110,111001100001,3,1,"(4, 4)","(6, 6)",2,"(6, 6)",1,0,0,1,
5280,5,3000,0111,01110110,011101101000,3,2,"(4, 5)","(6, 6)",0,"(6, 6)",0,0,3,0,
5281,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 2)",0,"(5, 2)",1,0,0,1,
5281,1,0030,1101,11011000,110110000010,3,0,"(5, 4)","(5, 2)",1,"(5, 2)",0,0,0,1,
5281,2,0003,1110,11101001,111010010001,3,1,"(6, 4)","(5, 2)",3,"(5, 2)",1,0,3,0,
5282,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 0)",1,"(0, 0)",0,0,0,1,
5282,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(0, 0)",3,"(0, 0)",1,0,3,0,
5283,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 0)",3,"(2, 0)",1,0,0,1,
5283,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(2, 0)",2,"(2, 0)",0,0,0,1,
5283,2,3000,0111,01111001,011110011000,3,2,"(4, 6)","(2, 0)",2,"(2, 0)",0,0,0,1,
5283,3,3000,0111,01111001,011110011000,3,2,"(4, 7)","(2, 0)",1,"(2, 0)",0,0,0,1,
5283,4,0003,1110,11101001,111010010001,3,1,"(5, 7)","(2, 0)",2,"(2, 0)",0,0,0,1,
5283,5,3000,0111,01111001,011110011000,3,2,"(5, 8)","(2, 0)",3,"(2, 0)",1,0,0,1,
5283,6,0300,1011,10111001,101110010100,3,3,"(4, 8)","(2, 0)",1,"(2, 0)",0,0,3,0,
5284,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 6)",1,"(9, 6)",1,0,0,1,
5284,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(9, 6)",1,"(9, 6)",1,0,0,1,
5284,2,0003,1110,11100110,111001100001,3,1,"(7, 5)","(9, 6)",2,"(9, 6)",1,0,0,1,
5284,3,3000,0111,01110100,011101001000,3,2,"(7, 6)","(9, 6)",3,"(9, 6)",0,0,0,1,
5284,4,0300,1011,10110100,101101000100,3,3,"(6, 6)","(9, 6)",3,"(9, 6)",0,0,0,1,
5284,5,0300,1011,10110100,101101000100,3,3,"(5, 6)","(9, 6)",2,"(9, 6)",0,0,0,1,
5284,6,3000,0111,01111100,011111001000,3,2,"(5, 7)","(9, 6)",2,"(9, 6)",0,0,0,1,
5284,7,3000,0111,01111100,011111001000,3,2,"(5, 8)","(9, 6)",3,"(9, 6)",0,0,0,1,
5284,8,0300,1011,10111100,101111000100,3,3,"(4, 8)","(9, 6)",3,"(9, 6)",0,0,0,1,
5284,9,0300,1011,10111100,101111000100,3,3,"(3, 8)","(9, 6)",3,"(9, 6)",0,0,0,1,
5284,10,0300,1011,10111100,101111000100,3,3,"(2, 8)","(9, 6)",3,"(9, 6)",0,0,0,1,
5284,11,0300,1011,10111100,101111000100,3,3,"(1, 8)","(9, 6)",0,"(9, 6)",1,0,0,1,
5284,12,0030,1101,11011100,110111000010,3,0,"(1, 7)","(9, 6)",0,"(9, 6)",1,0,0,1,
5284,13,0030,1101,11010100,110101000010,3,0,"(1, 6)","(9, 6)",0,"(9, 6)",0,0,0,1,
5284,14,0030,1101,11010110,110101100010,3,0,"(1, 5)","(9, 6)",1,"(9, 6)",1,0,0,1,
5284,15,0003,1110,11100110,111001100001,3,1,"(2, 5)","(9, 6)",1,"(9, 6)",1,0,0,1,
5284,16,0003,1110,11100110,111001100001,3,1,"(3, 5)","(9, 6)",0,"(9, 6)",0,0,0,1,
5284,17,0030,1101,11010110,110101100010,3,0,"(3, 4)","(9, 6)",2,"(9, 6)",1,0,3,0,
5285,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 0)",2,"(1, 0)",0,0,3,0,
5286,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(1, 8)",2,"(1, 8)",1,0,3,0,
5287,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(1, 6)",1,"(1, 6)",0,0,0,1,
5287,1,0003,1110,11100011,111000110001,3,1,"(6, 5)","(1, 6)",2,"(1, 6)",1,0,0,1,
5287,2,3000,0111,01110001,011100011000,3,2,"(6, 6)","(1, 6)",1,"(1, 6)",0,0,0,1,
5287,3,0003,1110,11100001,111000010001,3,1,"(7, 6)","(1, 6)",0,"(1, 6)",0,0,0,1,
5287,4,0030,1101,11010011,110100110010,3,0,"(7, 5)","(1, 6)",1,"(1, 6)",0,0,0,1,
5287,5,0003,1110,11100011,111000110001,3,1,"(8, 5)","(1, 6)",1,"(1, 6)",0,0,0,1,
5287,6,0503,1010,10100011,101000110001,3,1,"(9, 5)","(1, 6)",2,"(1, 6)",1,0,0,1,
5287,7,3500,0011,00110001,001100011000,3,2,"(9, 6)","(1, 6)",2,"(1, 6)",0,0,0,1,
5287,8,3500,0011,00111001,001110011000,3,2,"(9, 7)","(1, 6)",3,"(1, 6)",1,0,0,1,
5287,9,0300,1011,10111001,101110010100,3,3,"(8, 7)","(1, 6)",1,"(1, 6)",0,0,3,0,
5288,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 1)",0,"(4, 1)",1,0,0,1,
5288,1,0030,1101,11011001,110110010010,3,0,"(5, 4)","(4, 1)",1,"(4, 1)",0,0,0,1,
5288,2,0003,1110,11101001,111010010001,3,1,"(6, 4)","(4, 1)",1,"(4, 1)",0,0,0,1,
5288,3,0003,1110,11101001,111010010001,3,1,"(7, 4)","(4, 1)",0,"(4, 1)",1,0,0,1,
5288,4,0030,1101,11011001,110110010010,3,0,"(7, 3)","(4, 1)",3,"(4, 1)",1,0,0,1,
5288,5,0300,1011,10111001,101110010100,3,3,"(6, 3)","(4, 1)",0,"(4, 1)",1,0,0,1,
5288,6,0030,1101,11011001,110110010010,3,0,"(6, 2)","(4, 1)",1,"(4, 1)",0,0,0,1,
5288,7,0003,1110,11101001,111010010001,3,1,"(7, 2)","(4, 1)",0,"(4, 1)",1,0,0,1,
5288,8,0030,1101,11010001,110100010010,3,0,"(7, 1)","(4, 1)",2,"(4, 1)",0,0,3,0,
5289,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 0)",2,"(4, 0)",0,0,3,0,
5290,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(1, 6)",2,"(1, 6)",1,0,3,0,
5291,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 1)",2,"(6, 1)",0,0,3,0,
5292,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 1)",3,"(6, 1)",0,0,0,1,
5292,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(6, 1)",1,"(6, 1)",1,0,3,0,
5293,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 9)",3,"(7, 9)",0,0,0,1,
5293,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(7, 9)",2,"(7, 9)",1,0,0,1,
5293,2,3000,0111,01110110,011101101000,3,2,"(4, 6)","(7, 9)",1,"(7, 9)",1,0,0,1,
5293,3,0003,1110,11100110,111001100001,3,1,"(5, 6)","(7, 9)",3,"(7, 9)",0,0,3,0,
