game_id,move_id,vision,snake_length,head_direction,head_pos,apple_pos,move,vision_new,snake_length_new,head_direction_new,head_pos_new,apple_pos_new,hit,life
177,9,1302,3,1,"(9, 2)","(9, 1)",3,1302,3,1,"(9, 2)","(9, 1)",3,0
178,0,0020,3,0,"(5, 5)","(9, 2)",3,0200,3,3,"(4, 5)","(9, 2)",0,1
178,1,0200,3,3,"(4, 5)","(9, 2)",3,0200,3,3,"(3, 5)","(9, 2)",0,1
178,2,0200,3,3,"(3, 5)","(9, 2)",0,0020,3,0,"(3, 4)","(9, 2)",0,1
178,3,0020,3,0,"(3, 4)","(9, 2)",3,0200,3,3,"(2, 4)","(9, 2)",0,1
178,4,0200,3,3,"(2, 4)","(9, 2)",2,2000,3,2,"(2, 5)","(9, 2)",0,1
178,5,2000,3,2,"(2, 5)","(9, 2)",1,0002,3,1,"(3, 5)","(9, 2)",0,1
178,6,0002,3,1,"(3, 5)","(9, 2)",3,0002,3,1,"(4, 5)","(9, 2)",0,1
178,7,0002,3,1,"(4, 5)","(9, 2)",2,2000,3,2,"(4, 6)","(9, 2)",0,1
178,8,2000,3,2,"(4, 6)","(9, 2)",2,2000,3,2,"(4, 7)","(9, 2)",0,1
178,9,2000,3,2,"(4, 7)","(9, 2)",0,2000,3,2,"(4, 8)","(9, 2)",0,1
178,10,2000,3,2,"(4, 8)","(9, 2)",3,0200,3,3,"(3, 8)","(9, 2)",0,1
178,11,0200,3,3,"(3, 8)","(9, 2)",3,0200,3,3,"(2, 8)","(9, 2)",0,1
178,12,0200,3,3,"(2, 8)","(9, 2)",2,2030,3,2,"(2, 9)","(9, 2)",0,1
178,13,2030,3,2,"(2, 9)","(9, 2)",3,0230,3,3,"(1, 9)","(9, 2)",0,1
178,14,0230,3,3,"(1, 9)","(9, 2)",0,0020,3,0,"(1, 8)","(9, 2)",0,1
178,15,0020,3,0,"(1, 8)","(9, 2)",3,0203,3,3,"(0, 8)","(9, 2)",0,1
178,16,0203,3,3,"(0, 8)","(9, 2)",1,0203,3,3,"(0, 8)","(9, 2)",3,0
179,0,1020,3,0,"(5, 5)","(5, 4)",0,0020,4,0,"(5, 4)","(5, 8)",1,1
179,1,0020,4,0,"(5, 4)","(5, 8)",1,0002,4,1,"(6, 4)","(5, 8)",0,1
179,2,0002,4,1,"(6, 4)","(5, 8)",0,0020,4,0,"(6, 3)","(5, 8)",0,1
179,3,0020,4,0,"(6, 3)","(5, 8)",3,0200,4,3,"(5, 3)","(5, 8)",0,1
179,4,0200,4,3,"(5, 3)","(5, 8)",1,0200,4,3,"(4, 3)","(5, 8)",0,1
179,5,0200,4,3,"(4, 3)","(5, 8)",1,0200,4,3,"(3, 3)","(5, 8)",0,1
179,6,0200,4,3,"(3, 3)","(5, 8)",1,0200,4,3,"(2, 3)","(5, 8)",0,1
179,7,0200,4,3,"(2, 3)","(5, 8)",3,0200,4,3,"(1, 3)","(5, 8)",0,1
179,8,0200,4,3,"(1, 3)","(5, 8)",1,0203,4,3,"(0, 3)","(5, 8)",0,1
179,9,0203,4,3,"(0, 3)","(5, 8)",3,0203,4,3,"(0, 3)","(5, 8)",3,0
180,0,0020,3,0,"(5, 5)","(6, 9)",2,0020,3,0,"(5, 4)","(6, 9)",0,1
180,1,0020,3,0,"(5, 4)","(6, 9)",0,0020,3,0,"(5, 3)","(6, 9)",0,1
180,2,0020,3,0,"(5, 3)","(6, 9)",1,0002,3,1,"(6, 3)","(6, 9)",0,1
180,3,0002,3,1,"(6, 3)","(6, 9)",3,0002,3,1,"(7, 3)","(6, 9)",0,1
180,4,0002,3,1,"(7, 3)","(6, 9)",0,0020,3,0,"(7, 2)","(6, 9)",0,1
180,5,0020,3,0,"(7, 2)","(6, 9)",3,0200,3,3,"(6, 2)","(6, 9)",0,1
180,6,0200,3,3,"(6, 2)","(6, 9)",0,0020,3,0,"(6, 1)","(6, 9)",0,1
180,7,0020,3,0,"(6, 1)","(6, 9)",3,0200,3,3,"(5, 1)","(6, 9)",0,1
180,8,0200,3,3,"(5, 1)","(6, 9)",0,3020,3,0,"(5, 0)","(6, 9)",0,1
180,9,3020,3,0,"(5, 0)","(6, 9)",2,3020,3,0,"(5, 0)","(6, 9)",3,0
181,0,0020,3,0,"(5, 5)","(7, 4)",2,0020,3,0,"(5, 4)","(7, 4)",0,1
181,1,0020,3,0,"(5, 4)","(7, 4)",0,0020,3,0,"(5, 3)","(7, 4)",0,1
181,2,0020,3,0,"(5, 3)","(7, 4)",0,0020,3,0,"(5, 2)","(7, 4)",0,1
181,3,0020,3,0,"(5, 2)","(7, 4)",1,0002,3,1,"(6, 2)","(7, 4)",0,1
181,4,0002,3,1,"(6, 2)","(7, 4)",0,0020,3,0,"(6, 1)","(7, 4)",0,1
181,5,0020,3,0,"(6, 1)","(7, 4)",3,0200,3,3,"(5, 1)","(7, 4)",0,1
181,6,0200,3,3,"(5, 1)","(7, 4)",0,3020,3,0,"(5, 0)","(7, 4)",0,1
181,7,3020,3,0,"(5, 0)","(7, 4)",2,3020,3,0,"(5, 0)","(7, 4)",3,0
182,0,0020,3,0,"(5, 5)","(4, 6)",3,0210,3,3,"(4, 5)","(4, 6)",0,1
182,1,0210,3,3,"(4, 5)","(4, 6)",3,0200,3,3,"(3, 5)","(4, 6)",0,1
182,2,0200,3,3,"(3, 5)","(4, 6)",3,0200,3,3,"(2, 5)","(4, 6)",0,1
182,3,0200,3,3,"(2, 5)","(4, 6)",0,0020,3,0,"(2, 4)","(4, 6)",0,1
182,4,0020,3,0,"(2, 4)","(4, 6)",1,0002,3,1,"(3, 4)","(4, 6)",0,1
182,5,0002,3,1,"(3, 4)","(4, 6)",1,0002,3,1,"(4, 4)","(4, 6)",0,1
182,6,0002,3,1,"(4, 4)","(4, 6)",0,0020,3,0,"(4, 3)","(4, 6)",0,1
182,7,0020,3,0,"(4, 3)","(4, 6)",0,0020,3,0,"(4, 2)","(4, 6)",0,1
182,8,0020,3,0,"(4, 2)","(4, 6)",3,0200,3,3,"(3, 2)","(4, 6)",0,1
182,9,0200,3,3,"(3, 2)","(4, 6)",1,0200,3,3,"(2, 2)","(4, 6)",0,1
182,10,0200,3,3,"(2, 2)","(4, 6)",2,2000,3,2,"(2, 3)","(4, 6)",0,1
182,11,2000,3,2,"(2, 3)","(4, 6)",3,0200,3,3,"(1, 3)","(4, 6)",0,1
182,12,0200,3,3,"(1, 3)","(4, 6)",3,0203,3,3,"(0, 3)","(4, 6)",0,1
182,13,0203,3,3,"(0, 3)","(4, 6)",0,0023,3,0,"(0, 2)","(4, 6)",0,1
182,14,0023,3,0,"(0, 2)","(4, 6)",3,0023,3,3,"(0, 2)","(4, 6)",3,0
183,0,0020,3,0,"(5, 5)","(0, 9)",0,0020,3,0,"(5, 4)","(0, 9)",0,1
183,1,0020,3,0,"(5, 4)","(0, 9)",2,0020,3,0,"(5, 3)","(0, 9)",0,1
183,2,0020,3,0,"(5, 3)","(0, 9)",1,0002,3,1,"(6, 3)","(0, 9)",0,1
183,3,0002,3,1,"(6, 3)","(0, 9)",3,0002,3,1,"(7, 3)","(0, 9)",0,1
183,4,0002,3,1,"(7, 3)","(0, 9)",1,0002,3,1,"(8, 3)","(0, 9)",0,1
183,5,0002,3,1,"(8, 3)","(0, 9)",0,0020,3,0,"(8, 2)","(0, 9)",0,1
183,6,0020,3,0,"(8, 2)","(0, 9)",2,0020,3,0,"(8, 1)","(0, 9)",0,1
183,7,0020,3,0,"(8, 1)","(0, 9)",3,0200,3,3,"(7, 1)","(0, 9)",0,1
183,8,0200,3,3,"(7, 1)","(0, 9)",0,3020,3,0,"(7, 0)","(0, 9)",0,1
183,9,3020,3,0,"(7, 0)","(0, 9)",3,3200,3,3,"(6, 0)","(0, 9)",0,1
183,10,3200,3,3,"(6, 0)","(0, 9)",1,3200,3,3,"(5, 0)","(0, 9)",0,1
183,11,3200,3,3,"(5, 0)","(0, 9)",1,3200,3,3,"(4, 0)","(0, 9)",0,1
183,12,3200,3,3,"(4, 0)","(0, 9)",1,3200,3,3,"(3, 0)","(0, 9)",0,1
183,13,3200,3,3,"(3, 0)","(0, 9)",3,3200,3,3,"(2, 0)","(0, 9)",0,1
183,14,3200,3,3,"(2, 0)","(0, 9)",1,3200,3,3,"(1, 0)","(0, 9)",0,1
183,15,3200,3,3,"(1, 0)","(0, 9)",0,3200,3,0,"(1, 0)","(0, 9)",3,0
184,0,0020,3,0,"(5, 5)","(4, 2)",3,0200,3,3,"(4, 5)","(4, 2)",0,1
184,1,0200,3,3,"(4, 5)","(4, 2)",2,2000,3,2,"(4, 6)","(4, 2)",0,1
184,2,2000,3,2,"(4, 6)","(4, 2)",2,2000,3,2,"(4, 7)","(4, 2)",0,1
184,3,2000,3,2,"(4, 7)","(4, 2)",0,2000,3,2,"(4, 8)","(4, 2)",0,1
184,4,2000,3,2,"(4, 8)","(4, 2)",0,2030,3,2,"(4, 9)","(4, 2)",0,1
184,5,2030,3,2,"(4, 9)","(4, 2)",1,0032,3,1,"(5, 9)","(4, 2)",0,1
184,6,0032,3,1,"(5, 9)","(4, 2)",2,0032,3,2,"(5, 9)","(4, 2)",3,0
185,0,0020,3,0,"(5, 5)","(4, 0)",3,0200,3,3,"(4, 5)","(4, 0)",0,1
185,1,0200,3,3,"(4, 5)","(4, 0)",1,0200,3,3,"(3, 5)","(4, 0)",0,1
185,2,0200,3,3,"(3, 5)","(4, 0)",1,0200,3,3,"(2, 5)","(4, 0)",0,1
185,3,0200,3,3,"(2, 5)","(4, 0)",1,0200,3,3,"(1, 5)","(4, 0)",0,1
185,4,0200,3,3,"(1, 5)","(4, 0)",1,0203,3,3,"(0, 5)","(4, 0)",0,1
185,5,0203,3,3,"(0, 5)","(4, 0)",0,0023,3,0,"(0, 4)","(4, 0)",0,1
185,6,0023,3,0,"(0, 4)","(4, 0)",1,0002,3,1,"(1, 4)","(4, 0)",0,1
185,7,0002,3,1,"(1, 4)","(4, 0)",3,0002,3,1,"(2, 4)","(4, 0)",0,1
185,8,0002,3,1,"(2, 4)","(4, 0)",0,0020,3,0,"(2, 3)","(4, 0)",0,1
185,9,0020,3,0,"(2, 3)","(4, 0)",1,0002,3,1,"(3, 3)","(4, 0)",0,1
185,10,0002,3,1,"(3, 3)","(4, 0)",0,0020,3,0,"(3, 2)","(4, 0)",0,1
185,11,0020,3,0,"(3, 2)","(4, 0)",2,0020,3,0,"(3, 1)","(4, 0)",0,1
185,12,0020,3,0,"(3, 1)","(4, 0)",3,0200,3,3,"(2, 1)","(4, 0)",0,1
185,13,0200,3,3,"(2, 1)","(4, 0)",0,3020,3,0,"(2, 0)","(4, 0)",0,1
185,14,3020,3,0,"(2, 0)","(4, 0)",3,3200,3,3,"(1, 0)","(4, 0)",0,1
185,15,3200,3,3,"(1, 0)","(4, 0)",3,3203,3,3,"(0, 0)","(4, 0)",0,1
185,16,3203,3,3,"(0, 0)","(4, 0)",3,3203,3,3,"(0, 0)","(4, 0)",3,0
186,0,0020,3,0,"(5, 5)","(1, 1)",2,0020,3,0,"(5, 4)","(1, 1)",0,1
186,1,0020,3,0,"(5, 4)","(1, 1)",1,0002,3,1,"(6, 4)","(1, 1)",0,1
186,2,0002,3,1,"(6, 4)","(1, 1)",0,0020,3,0,"(6, 3)","(1, 1)",0,1
186,3,0020,3,0,"(6, 3)","(1, 1)",0,0020,3,0,"(6, 2)","(1, 1)",0,1
186,4,0020,3,0,"(6, 2)","(1, 1)",0,0020,3,0,"(6, 1)","(1, 1)",0,1
186,5,0020,3,0,"(6, 1)","(1, 1)",2,3020,3,0,"(6, 0)","(1, 1)",0,1
186,6,3020,3,0,"(6, 0)","(1, 1)",0,3020,3,0,"(6, 0)","(1, 1)",3,0
187,0,0020,3,0,"(5, 5)","(3, 3)",2,0020,3,0,"(5, 4)","(3, 3)",0,1
187,1,0020,3,0,"(5, 4)","(3, 3)",3,0200,3,3,"(4, 4)","(3, 3)",0,1
187,2,0200,3,3,"(4, 4)","(3, 3)",3,1200,3,3,"(3, 4)","(3, 3)",0,1
187,3,1200,3,3,"(3, 4)","(3, 3)",1,0200,3,3,"(2, 4)","(3, 3)",0,1
187,4,0200,3,3,"(2, 4)","(3, 3)",2,2000,3,2,"(2, 5)","(3, 3)",0,1
187,5,2000,3,2,"(2, 5)","(3, 3)",1,0002,3,1,"(3, 5)","(3, 3)",0,1
187,6,0002,3,1,"(3, 5)","(3, 3)",2,2000,3,2,"(3, 6)","(3, 3)",0,1
187,7,2000,3,2,"(3, 6)","(3, 3)",1,0002,3,1,"(4, 6)","(3, 3)",0,1
187,8,0002,3,1,"(4, 6)","(3, 3)",2,2000,3,2,"(4, 7)","(3, 3)",0,1
187,9,2000,3,2,"(4, 7)","(3, 3)",1,0002,3,1,"(5, 7)","(3, 3)",0,1
187,10,0002,3,1,"(5, 7)","(3, 3)",1,0002,3,1,"(6, 7)","(3, 3)",0,1
187,11,0002,3,1,"(6, 7)","(3, 3)",2,2000,3,2,"(6, 8)","(3, 3)",0,1
187,12,2000,3,2,"(6, 8)","(3, 3)",3,0200,3,3,"(5, 8)","(3, 3)",0,1
187,13,0200,3,3,"(5, 8)","(3, 3)",0,0020,3,0,"(5, 7)","(3, 3)",0,1
187,14,0020,3,0,"(5, 7)","(3, 3)",2,0020,3,0,"(5, 6)","(3, 3)",0,1
187,15,0020,3,0,"(5, 6)","(3, 3)",3,0200,3,3,"(4, 6)","(3, 3)",0,1
187,16,0200,3,3,"(4, 6)","(3, 3)",2,2000,3,2,"(4, 7)","(3, 3)",0,1
187,17,2000,3,2,"(4, 7)","(3, 3)",2,2000,3,2,"(4, 8)","(3, 3)",0,1
187,18,2000,3,2,"(4, 8)","(3, 3)",3,0200,3,3,"(3, 8)","(3, 3)",0,1
187,19,0200,3,3,"(3, 8)","(3, 3)",3,0200,3,3,"(2, 8)","(3, 3)",0,1
187,20,0200,3,3,"(2, 8)","(3, 3)",0,0020,3,0,"(2, 7)","(3, 3)",0,1
187,21,0020,3,0,"(2, 7)","(3, 3)",1,0002,3,1,"(3, 7)","(3, 3)",0,1
187,22,0002,3,1,"(3, 7)","(3, 3)",2,2000,3,2,"(3, 8)","(3, 3)",0,1
187,23,2000,3,2,"(3, 8)","(3, 3)",2,2030,3,2,"(3, 9)","(3, 3)",0,1
187,24,2030,3,2,"(3, 9)","(3, 3)",3,0230,3,3,"(2, 9)","(3, 3)",0,1
187,25,0230,3,3,"(2, 9)","(3, 3)",1,0230,3,3,"(1, 9)","(3, 3)",0,1
187,26,0230,3,3,"(1, 9)","(3, 3)",2,0230,3,2,"(1, 9)","(3, 3)",3,0
188,0,0020,3,0,"(5, 5)","(9, 7)",3,0200,3,3,"(4, 5)","(9, 7)",0,1
188,1,0200,3,3,"(4, 5)","(9, 7)",3,0200,3,3,"(3, 5)","(9, 7)",0,1
188,2,0200,3,3,"(3, 5)","(9, 7)",2,2000,3,2,"(3, 6)","(9, 7)",0,1
188,3,2000,3,2,"(3, 6)","(9, 7)",2,2000,3,2,"(3, 7)","(9, 7)",0,1
188,4,2000,3,2,"(3, 7)","(9, 7)",3,0200,3,3,"(2, 7)","(9, 7)",0,1
188,5,0200,3,3,"(2, 7)","(9, 7)",3,0200,3,3,"(1, 7)","(9, 7)",0,1
188,6,0200,3,3,"(1, 7)","(9, 7)",1,0203,3,3,"(0, 7)","(9, 7)",0,1
188,7,0203,3,3,"(0, 7)","(9, 7)",0,0023,3,0,"(0, 6)","(9, 7)",0,1
188,8,0023,3,0,"(0, 6)","(9, 7)",3,0023,3,3,"(0, 6)","(9, 7)",3,0
189,0,0020,3,0,"(5, 5)","(3, 1)",3,0200,3,3,"(4, 5)","(3, 1)",0,1
189,1,0200,3,3,"(4, 5)","(3, 1)",1,0200,3,3,"(3, 5)","(3, 1)",0,1
189,2,0200,3,3,"(3, 5)","(3, 1)",1,0200,3,3,"(2, 5)","(3, 1)",0,1
189,3,0200,3,3,"(2, 5)","(3, 1)",1,0200,3,3,"(1, 5)","(3, 1)",0,1
189,4,0200,3,3,"(1, 5)","(3, 1)",1,0203,3,3,"(0, 5)","(3, 1)",0,1
189,5,0203,3,3,"(0, 5)","(3, 1)",1,0203,3,3,"(0, 5)","(3, 1)",3,0
190,0,0020,3,0,"(5, 5)","(3, 9)",3,0200,3,3,"(4, 5)","(3, 9)",0,1
190,1,0200,3,3,"(4, 5)","(3, 9)",1,0200,3,3,"(3, 5)","(3, 9)",0,1
190,2,0200,3,3,"(3, 5)","(3, 9)",2,2000,3,2,"(3, 6)","(3, 9)",0,1
190,3,2000,3,2,"(3, 6)","(3, 9)",0,2000,3,2,"(3, 7)","(3, 9)",0,1
190,4,2000,3,2,"(3, 7)","(3, 9)",3,0200,3,3,"(2, 7)","(3, 9)",0,1
190,5,0200,3,3,"(2, 7)","(3, 9)",0,0020,3,0,"(2, 6)","(3, 9)",0,1
190,6,0020,3,0,"(2, 6)","(3, 9)",0,0020,3,0,"(2, 5)","(3, 9)",0,1
190,7,0020,3,0,"(2, 5)","(3, 9)",2,0020,3,0,"(2, 4)","(3, 9)",0,1
190,8,0020,3,0,"(2, 4)","(3, 9)",2,0020,3,0,"(2, 3)","(3, 9)",0,1
190,9,0020,3,0,"(2, 3)","(3, 9)",2,0020,3,0,"(2, 2)","(3, 9)",0,1
190,10,0020,3,0,"(2, 2)","(3, 9)",1,0002,3,1,"(3, 2)","(3, 9)",0,1
190,11,0002,3,1,"(3, 2)","(3, 9)",2,2000,3,2,"(3, 3)","(3, 9)",0,1
190,12,2000,3,2,"(3, 3)","(3, 9)",0,2000,3,2,"(3, 4)","(3, 9)",0,1
190,13,2000,3,2,"(3, 4)","(3, 9)",3,0200,3,3,"(2, 4)","(3, 9)",0,1
190,14,0200,3,3,"(2, 4)","(3, 9)",3,0200,3,3,"(1, 4)","(3, 9)",0,1
190,15,0200,3,3,"(1, 4)","(3, 9)",0,0020,3,0,"(1, 3)","(3, 9)",0,1
190,16,0020,3,0,"(1, 3)","(3, 9)",3,0203,3,3,"(0, 3)","(3, 9)",0,1
190,17,0203,3,3,"(0, 3)","(3, 9)",3,0203,3,3,"(0, 3)","(3, 9)",3,0
191,0,0020,3,0,"(5, 5)","(4, 2)",3,0200,3,3,"(4, 5)","(4, 2)",0,1
191,1,0200,3,3,"(4, 5)","(4, 2)",2,2000,3,2,"(4, 6)","(4, 2)",0,1
191,2,2000,3,2,"(4, 6)","(4, 2)",1,0002,3,1,"(5, 6)","(4, 2)",0,1
191,3,0002,3,1,"(5, 6)","(4, 2)",3,0002,3,1,"(6, 6)","(4, 2)",0,1
191,4,0002,3,1,"(6, 6)","(4, 2)",2,2000,3,2,"(6, 7)","(4, 2)",0,1
191,5,2000,3,2,"(6, 7)","(4, 2)",2,2000,3,2,"(6, 8)","(4, 2)",0,1
191,6,2000,3,2,"(6, 8)","(4, 2)",0,2030,3,2,"(6, 9)","(4, 2)",0,1
191,7,2030,3,2,"(6, 9)","(4, 2)",1,0032,3,1,"(7, 9)","(4, 2)",0,1
191,8,0032,3,1,"(7, 9)","(4, 2)",1,0032,3,1,"(8, 9)","(4, 2)",0,1
191,9,0032,3,1,"(8, 9)","(4, 2)",1,0332,3,1,"(9, 9)","(4, 2)",0,1
191,10,0332,3,1,"(9, 9)","(4, 2)",1,0332,3,1,"(9, 9)","(4, 2)",3,0
192,0,0020,3,0,"(5, 5)","(1, 9)",2,0020,3,0,"(5, 4)","(1, 9)",0,1
192,1,0020,3,0,"(5, 4)","(1, 9)",1,0002,3,1,"(6, 4)","(1, 9)",0,1
192,2,0002,3,1,"(6, 4)","(1, 9)",3,0002,3,1,"(7, 4)","(1, 9)",0,1
192,3,0002,3,1,"(7, 4)","(1, 9)",2,2000,3,2,"(7, 5)","(1, 9)",0,1
192,4,2000,3,2,"(7, 5)","(1, 9)",2,2000,3,2,"(7, 6)","(1, 9)",0,1
192,5,2000,3,2,"(7, 6)","(1, 9)",0,2000,3,2,"(7, 7)","(1, 9)",0,1
192,6,2000,3,2,"(7, 7)","(1, 9)",2,2000,3,2,"(7, 8)","(1, 9)",0,1
192,7,2000,3,2,"(7, 8)","(1, 9)",0,2030,3,2,"(7, 9)","(1, 9)",0,1
192,8,2030,3,2,"(7, 9)","(1, 9)",2,2030,3,2,"(7, 9)","(1, 9)",3,0
193,0,0020,3,0,"(5, 5)","(4, 1)",0,0020,3,0,"(5, 4)","(4, 1)",0,1
193,1,0020,3,0,"(5, 4)","(4, 1)",0,0020,3,0,"(5, 3)","(4, 1)",0,1
193,2,0020,3,0,"(5, 3)","(4, 1)",0,0020,3,0,"(5, 2)","(4, 1)",0,1
193,3,0020,3,0,"(5, 2)","(4, 1)",2,0021,3,0,"(5, 1)","(4, 1)",0,1
193,4,0021,3,0,"(5, 1)","(4, 1)",2,3020,3,0,"(5, 0)","(4, 1)",0,1
193,5,3020,3,0,"(5, 0)","(4, 1)",1,3002,3,1,"(6, 0)","(4, 1)",0,1
193,6,3002,3,1,"(6, 0)","(4, 1)",0,3002,3,0,"(6, 0)","(4, 1)",3,0
194,0,0020,3,0,"(5, 5)","(3, 9)",2,0020,3,0,"(5, 4)","(3, 9)",0,1
194,1,0020,3,0,"(5, 4)","(3, 9)",2,0020,3,0,"(5, 3)","(3, 9)",0,1
194,2,0020,3,0,"(5, 3)","(3, 9)",2,0020,3,0,"(5, 2)","(3, 9)",0,1
194,3,0020,3,0,"(5, 2)","(3, 9)",3,0200,3,3,"(4, 2)","(3, 9)",0,1
194,4,0200,3,3,"(4, 2)","(3, 9)",1,0200,3,3,"(3, 2)","(3, 9)",0,1
194,5,0200,3,3,"(3, 2)","(3, 9)",0,0020,3,0,"(3, 1)","(3, 9)",0,1
194,6,0020,3,0,"(3, 1)","(3, 9)",0,3020,3,0,"(3, 0)","(3, 9)",0,1
194,7,3020,3,0,"(3, 0)","(3, 9)",0,3020,3,0,"(3, 0)","(3, 9)",3,0
195,0,0020,3,0,"(5, 5)","(8, 9)",2,0020,3,0,"(5, 4)","(8, 9)",0,1
195,1,0020,3,0,"(5, 4)","(8, 9)",0,0020,3,0,"(5, 3)","(8, 9)",0,1
195,2,0020,3,0,"(5, 3)","(8, 9)",1,0002,3,1,"(6, 3)","(8, 9)",0,1
195,3,0002,3,1,"(6, 3)","(8, 9)",0,0020,3,0,"(6, 2)","(8, 9)",0,1
195,4,0020,3,0,"(6, 2)","(8, 9)",1,0002,3,1,"(7, 2)","(8, 9)",0,1
195,5,0002,3,1,"(7, 2)","(8, 9)",0,0020,3,0,"(7, 1)","(8, 9)",0,1
195,6,0020,3,0,"(7, 1)","(8, 9)",0,3020,3,0,"(7, 0)","(8, 9)",0,1
195,7,3020,3,0,"(7, 0)","(8, 9)",3,3200,3,3,"(6, 0)","(8, 9)",0,1
195,8,3200,3,3,"(6, 0)","(8, 9)",3,3200,3,3,"(5, 0)","(8, 9)",0,1
195,9,3200,3,3,"(5, 0)","(8, 9)",3,3200,3,3,"(4, 0)","(8, 9)",0,1
195,10,3200,3,3,"(4, 0)","(8, 9)",2,2000,3,2,"(4, 1)","(8, 9)",0,1
195,11,2000,3,2,"(4, 1)","(8, 9)",0,2000,3,2,"(4, 2)","(8, 9)",0,1
195,12,2000,3,2,"(4, 2)","(8, 9)",1,0002,3,1,"(5, 2)","(8, 9)",0,1
195,13,0002,3,1,"(5, 2)","(8, 9)",3,0002,3,1,"(6, 2)","(8, 9)",0,1
195,14,0002,3,1,"(6, 2)","(8, 9)",2,2000,3,2,"(6, 3)","(8, 9)",0,1
195,15,2000,3,2,"(6, 3)","(8, 9)",0,2000,3,2,"(6, 4)","(8, 9)",0,1
195,16,2000,3,2,"(6, 4)","(8, 9)",0,2000,3,2,"(6, 5)","(8, 9)",0,1
195,17,2000,3,2,"(6, 5)","(8, 9)",2,2000,3,2,"(6, 6)","(8, 9)",0,1
195,18,2000,3,2,"(6, 6)","(8, 9)",2,2000,3,2,"(6, 7)","(8, 9)",0,1
195,19,2000,3,2,"(6, 7)","(8, 9)",3,0200,3,3,"(5, 7)","(8, 9)",0,1
195,20,0200,3,3,"(5, 7)","(8, 9)",3,0200,3,3,"(4, 7)","(8, 9)",0,1
195,21,0200,3,3,"(4, 7)","(8, 9)",1,0200,3,3,"(3, 7)","(8, 9)",0,1
195,22,0200,3,3,"(3, 7)","(8, 9)",1,0200,3,3,"(2, 7)","(8, 9)",0,1
195,23,0200,3,3,"(2, 7)","(8, 9)",3,0200,3,3,"(1, 7)","(8, 9)",0,1
195,24,0200,3,3,"(1, 7)","(8, 9)",2,2000,3,2,"(1, 8)","(8, 9)",0,1
195,25,2000,3,2,"(1, 8)","(8, 9)",3,0203,3,3,"(0, 8)","(8, 9)",0,1
195,26,0203,3,3,"(0, 8)","(8, 9)",0,0023,3,0,"(0, 7)","(8, 9)",0,1
195,27,0023,3,0,"(0, 7)","(8, 9)",3,0023,3,3,"(0, 7)","(8, 9)",3,0
196,0,0020,3,0,"(5, 5)","(9, 2)",1,0002,3,1,"(6, 5)","(9, 2)",0,1
196,1,0002,3,1,"(6, 5)","(9, 2)",1,0002,3,1,"(7, 5)","(9, 2)",0,1
196,2,0002,3,1,"(7, 5)","(9, 2)",1,0002,3,1,"(8, 5)","(9, 2)",0,1
196,3,0002,3,1,"(8, 5)","(9, 2)",2,2000,3,2,"(8, 6)","(9, 2)",0,1
196,4,2000,3,2,"(8, 6)","(9, 2)",2,2000,3,2,"(8, 7)","(9, 2)",0,1
196,5,2000,3,2,"(8, 7)","(9, 2)",1,0302,3,1,"(9, 7)","(9, 2)",0,1
196,6,0302,3,1,"(9, 7)","(9, 2)",1,0302,3,1,"(9, 7)","(9, 2)",3,0
197,0,0020,3,0,"(5, 5)","(2, 2)",2,0020,3,0,"(5, 4)","(2, 2)",0,1
197,1,0020,3,0,"(5, 4)","(2, 2)",2,0020,3,0,"(5, 3)","(2, 2)",0,1
197,2,0020,3,0,"(5, 3)","(2, 2)",3,0200,3,3,"(4, 3)","(2, 2)",0,1
197,3,0200,3,3,"(4, 3)","(2, 2)",0,0020,3,0,"(4, 2)","(2, 2)",0,1
197,4,0020,3,0,"(4, 2)","(2, 2)",0,0020,3,0,"(4, 1)","(2, 2)",0,1
197,5,0020,3,0,"(4, 1)","(2, 2)",0,3020,3,0,"(4, 0)","(2, 2)",0,1
197,6,3020,3,0,"(4, 0)","(2, 2)",3,3200,3,3,"(3, 0)","(2, 2)",0,1
197,7,3200,3,3,"(3, 0)","(2, 2)",1,3200,3,3,"(2, 0)","(2, 2)",0,1
197,8,3200,3,3,"(2, 0)","(2, 2)",0,3200,3,0,"(2, 0)","(2, 2)",3,0
198,0,0020,3,0,"(5, 5)","(3, 7)",1,0002,3,1,"(6, 5)","(3, 7)",0,1
198,1,0002,3,1,"(6, 5)","(3, 7)",0,0020,3,0,"(6, 4)","(3, 7)",0,1
198,2,0020,3,0,"(6, 4)","(3, 7)",2,0020,3,0,"(6, 3)","(3, 7)",0,1
198,3,0020,3,0,"(6, 3)","(3, 7)",2,0020,3,0,"(6, 2)","(3, 7)",0,1
198,4,0020,3,0,"(6, 2)","(3, 7)",2,0020,3,0,"(6, 1)","(3, 7)",0,1
198,5,0020,3,0,"(6, 1)","(3, 7)",3,0200,3,3,"(5, 1)","(3, 7)",0,1
198,6,0200,3,3,"(5, 1)","(3, 7)",0,3020,3,0,"(5, 0)","(3, 7)",0,1
198,7,3020,3,0,"(5, 0)","(3, 7)",0,3020,3,0,"(5, 0)","(3, 7)",3,0
199,0,0020,3,0,"(5, 5)","(1, 3)",2,0020,3,0,"(5, 4)","(1, 3)",0,1
199,1,0020,3,0,"(5, 4)","(1, 3)",3,0200,3,3,"(4, 4)","(1, 3)",0,1
